Antibody	Genes	CTRL_0	PBS_1	PBS_4	PBS_8	PBS_24	PBS_48	EGF_1	EGF_4	EGF_8	EGF_24	EGF_48	HGF_1	HGF_4	HGF_8	HGF_24	HGF_48	OSM_1	OSM_4	OSM_8	OSM_24	OSM_48	IFNG_1	IFNG_4	IFNG_8	IFNG_24	IFNG_48	BMP2_1	BMP2_4	BMP2_8	BMP2_24	BMP2_48	TGFB_1	TGFB_4	TGFB_8	TGFB_24	TGFB_48
B-Raf-R-C	BRAF	-4.38465879925835	-4.09574637164253	-3.88789801862807	-3.96200254933648	-5.17223662109346	-5.14621899551814	-4.46673779678828	-5.50496961960810	-4.59009263595399	-5.55984411246560	-7.17586924183687	-4.72312215611411	-4.13405982082192	-5.14702641434205	-7.24850226222070	-4.89158685415171	-5.15190144912788	-4.34786914809354	-6.76386376788504	-5.71522846564632	-4.89529378438809	-5.50327851374178	-4.86072141060839	-4.14599292696211	-5.11085100467278	-5.02613996215517	-5.01875026343897	-5.23580346296751	-6.70909487522053	-5.63189713509001	-4.95157831024072	-4.37021779460752	-4.23199098711986	-5.77028706467296	-4.13199655591004	-5.19118534434909
B-Raf_pS445-R-V	BRAF	-3.45261502506052	-6.38409695661372	-4.80864893529025	-4.52817649518970	-3.86815363983280	-3.56837212820069	-4.71880274743788	-4.84133782641583	-7.17065945932319	-4.14039698622936	-3.80250326072960	-4.30410298618871	-5.32548254097230	-4.95205824363630	-5.04133228641656	-3.23930371610122	-5.52745961419659	-5.09716642640714	-4.74847846162630	-5.71477875794157	-3.06752767711200	-4.86534079485386	-4.04607511699102	-5.69269725966358	-3.50960627134314	-3.84621877216547	-5.45595569345298	-3.74716507454113	-5.88509143775061	-4.20222766296707	-3.21949013030664	-4.94988973836045	-4.97549951461286	-5.85589991142420	-4.07012827954095	-4.32625819405766
BRD4-R-V	BRD4	-4.89387443732347	-4.59086997293009	-4.60753804680667	-6.62015555313258	-4.62926335639852	-3.79017309536208	-4.96311841029590	-6.00352082036032	-5.43837866169498	-8.51932680322029	-3.68536993649123	-4.05889909805505	-5.94681766711519	-5.01688464202048	-3.37647648248607	-5.47073541737794	-7.66252981615688	-8.60634780504818	-5.06159028637493	-3.81561745642212	-4.94550114427742	-4.96936629674870	-5.80456141524176	-6.85118347339517	-4.04824038321514	-3.65742760941582	-4.65998387667959	-4.96536499368452	-5.98089086048030	-6.40497258321303	-4.69559868359370	-4.89021433662960	-6.35133901443853	-4.36230241767909	-3.98567618430803	-4.26221189222533
c-Abl-R-V	ABL1	-4.96272271350998	-5.33878113633735	-5.55662532636829	-6.24039910654606	-5.49883571582897	-4.20460288039557	-4.71148176265365	-5.13183774819539	-5.09716606057830	-6.26495208448341	-4.78634211902454	-5.95627851200640	-5.48965840475855	-4.53431572478863	-5.03371858272406	-4.10793094649213	-5.89295760313202	-5.44427515397663	-6.16011051241164	-4.32118064327063	-4.11006684910506	-4.82036990588672	-5.04817289897526	-4.85864040508568	-8.54765416172882	-4.76513829522076	-5.53393314853093	-5.91907642974200	-7.27258344445929	-5.12501486662364	-4.83021447881268	-5.76344651882779	-4.51598982777861	-5.45484300781289	-4.01379783261141	-5.47007437022706
Caspase-3-R-C	CASP3	-4.07539254811297	-4.97425695447831	-4.61292690848041	-4.18529071979440	-5.18326787048477	-5.50392443861810	-4.18151688875599	-5.23602413059369	-5.45068667920111	-5.46096422775774	-4.34725248583303	-6.69277061219374	-5.53793518759501	-4.10686167462513	-5.77135672175728	-5.66564144841154	-5.31866365873565	-5.63033730202588	-4.80043103024203	-4.48624901684810	-5.61450620107187	-5.34945861919614	-3.50952423319063	-5.08835872980501	-3.20260893627718	-3.29856511570280	-5.71369910666226	-3.86638667902770	-4.81383990720887	-5.56448215666772	-3.75839095939671	-5.85258764211983	-4.73876836493757	-6.35875960999694	-3.94841511517761	-4.93120381396756
Caspase-7-cleaved-R-C	CASP7	-6.29810001381641	-6.47196003223232	-4.08054246289412	-3.81198646236428	-5.11030668011467	-4.01030578123796	-4.73919904063262	-3.72529409944490	-4.87788030061427	-3.84489132922691	-4.18311166894493	-3.81389100843534	-3.29809827443428	-4.07664885191764	-4.32718983331260	-2.79132892547485	-3.79192242499469	-4.92682923036745	-3.92813528930704	-6.56225887240826	-4.13636325316686	-5.34083196150503	-3.15128696308422	-4.29391246653430	-3.28578892038950	-2.03175980294655	-4.84762797992853	-3.88257621004258	-4.08166752947487	-6.71563779576469	-5.36510328319114	-4.43563725839160	-4.53920664962424	-5.16519904221027	-3.31510939926030	-4.41917498579978
Caspase-8-M-Q	CASP8	-5.18774046837590	-4.60543350904019	-4.63875298977518	-6.04710224138944	-5.09443233238449	-4.73072748672363	-5.31201059441997	-6.20099257891609	-7.33979297377901	-6.01245148263388	-4.71759771445340	-4.81727409161639	-4.69499476065368	-7.27851685933875	-4.68935906729992	-5.05290824977213	-6.09125508675573	-7.42038882203845	-6.99234516601006	-7.38378290726041	-4.28015064518989	-5.50763243434283	-7.68150039668005	-5.61843861624053	-2.83982478559361	-4.03102093705579	-5.42760891922760	-6.03657304973541	-4.74818854730178	-5.25602567209320	-5.45745111069655	-5.24134491591335	-6.81019287180471	-5.70291159759271	-6.08778204733381	-4.04430445751759
Caveolin-1-R-V	CAV1	-2.70907503390195	-3.87413015039511	-3.25250089481123	-3.48305952475857	-0.904825692660738	-1.49333291669916	-3.19336048209437	-2.96241681965496	-8.07149812580856	-1.75473242354204	-0.939401114387159	-2.58210142143789	-3.47592643150662	-3.72360876198490	-1.22632279210703	-1.35694382643129	-3.82180617899226	-2.89339858246178	-3.52379139229931	-2.36189639421340	-3.64417273297923	-2.79433609552542	-3.51775841120389	-4.47309654100470	-4.01255523731340	-3.41253095827042	-3.68169312906733	-3.24584702228903	-3.71719493406088	-1.29215446026273	-1.51268128246007	-2.60219741584951	-3.01987414283860	-3.56302456282996	-2.36477423669498	-1.63211958483941
CD134-R-V	TNFRSF4	-7.26957437004559	-6.12729688947185	-5.20159116324368	-5.09572574025654	-4.51261286528874	-5.06661927311114	-4.88602577327481	-4.79607008384858	-5.70886660581252	-5.38209409675415	-4.50440081700652	-4.76492193770388	-4.48637216956897	-5.22005686254408	-4.20493430139209	-5.69597607410928	-5.33506590297615	-4.96521015371894	-3.75733731276819	-4.91925348623380	-4.02443186965594	-6.98331269944051	-5.32086800952477	-6.52983916992585	-5.06615402713232	-4.94028234145318	-4.64017023656595	-4.35933557255365	-5.29082110419646	-5.51797048488992	-4.48293572322374	-5.02746322455772	-4.62727086622514	-6.24692954431545	-5.35444053293619	-5.11811039400443
CD171-M-V	L1CAM	-4.48343346920012	-4.57268221229591	-5.17000750849222	-3.23733355493008	-4.34676254479912	-4.28855096530402	-6.31655059126574	-4.12050157525359	-4.38486201722910	-5.46205214832232	-5.06190624675288	-5.46999952383374	-5.60361500124717	-4.92209931414198	-5.15491804157508	-3.61125633482887	-7.43453956164409	-4.95968348893283	-4.64254471097774	-6.17137889432279	-4.47900598237461	-5.53242724809337	-4.30461430653532	-5.85813367189024	-5.96359288719733	-7.53476425385823	-5.18778813931881	-4.49010558363681	-6.45127528697597	-6.79826363892787	-5.11133450970549	-5.19956159486844	-4.67698423807834	-4.33850768594932	-5.40738959360058	-2.78433037019434
CD20-R-C	MS4A1	-4.13313998095038	-4.61660585382791	-6.89253886129909	-5.62687213303352	-4.95602098019917	-4.90083619401936	-4.58632598326641	-6.60048821174997	-6.41921836083288	-5.77460883558704	-6.25999357267537	-3.94959238378237	-4.59110670310090	-4.90328732244294	-5.62055555533213	-4.70245387643595	-4.85178952606647	-5.14037772122115	-5.05911799476932	-3.94682761965669	-4.60021897488742	-4.55510258353375	-3.94725716612701	-5.59930421197941	-4.01992345511819	-4.80387572311184	-4.68780247584018	-4.40821993632878	-4.44259332210879	-5.23056611274824	-6.63402689134390	-6.29210292771292	-7.90767656664663	-7.64870475918079	-3.58102509677773	-4.78264813491012
CD29-M-V	CD29	-4.25260257248852	-5.49684343806127	-4.39019731771220	-6.26199173825585	-5.15138186234249	-2.94285720792129	-5.10642922882388	-5.40837794106194	-5.33924998462663	-3.89553486751463	-3.96528364329528	-6.06013039364212	-4.82620127219797	-5.31135953024797	-4.74218738358483	-3.49308678562402	-5.36242092808215	-5.52180156045755	-5.78828882792896	-5.00625572362367	-4.36140527030216	-6.27225513776754	-4.22476496621446	-7.84732232351982	-3.89577970334249	-3.91497952054626	-4.90424429661238	-3.07506359713295	-7.98435752969448	-3.28363098340588	-5.08948451338845	-5.19100789054526	-6.82480917701164	-6.20521706077096	-3.25296831662613	-5.60103840796108
CD44-M-C	CD44	-3.35053091951314	-4.37639154262509	-4.33126039148162	-3.86884551806187	-2.89965866602717	-2.92339349224010	-3.04485763390663	-4.46507346337999	-4.26976956062728	-2.92077079470334	-2.56032937989884	-5.01783044233028	-6.04196499343030	-4.80469797516369	-4.06209723410147	-4.79509229121877	-4.27435793803796	-4.77881548231171	-6.61407383716176	-3.48507037347912	-2.77512059774519	-4.99772484503936	-3.86950035026474	-6.58584359710715	-2.78984319558837	-3.35560415557601	-5.37042569136210	-4.07217548730075	-7.02207878814964	-3.25912738565212	-3.47676396196313	-4.19910793588585	-4.38194605487404	-5.73521521873701	-2.59823953655670	-3.91733222757734
CD45-M-V	PTPRC	-4.77169988332393	-4.54461843281842	-3.81500849456928	-4.76164722210288	-4.75401095172568	-6.17672565125322	-4.97568318219762	-7.44760445968369	-6.78474317954044	-4.76512014126067	-5.68823935575809	-4.91574030285076	-5.15342337028937	-5.64047353872141	-6.34421362617621	-4.39694360522303	-5.13102836195440	-5.43749536666335	-4.43277600085534	-4.43827955847464	-4.41346704510845	-6.00649705508606	-5.00673560213853	-6.02310233010784	-5.00449820721593	-3.79168078142601	-5.07928250048862	-3.80272287460893	-6.74596587493671	-4.53711461202988	-3.67798342421472	-5.34013132173636	-5.14233529222750	-6.16054579230672	-5.14656706773436	-4.51576786427452
CD49b-M-V	ITGA2	-5.93987784554684	-5.39129997668064	-4.68974887298950	-5.16244573667578	-4.24692848590905	-4.21055267112047	-4.92345543123358	-4.42618946836383	-5.48903971197052	-4.11939809983199	-5.14926778575069	-4.26919143312893	-3.98843114065937	-6.18149847372695	-4.18436447446299	-4.67693978708195	-5.21136366298770	-4.01164972884167	-3.75068795124674	-4.32256366667322	-5.26116974065038	-4.12735678992094	-8.28105402643442	-4.15497816273263	-5.23647969737741	-4.47148386185489	-4.70359108305924	-6.35592339920857	-4.25505770902548	-5.41211787821346	-4.64618018517677	-4.33942084341634	-6.23893932613888	-3.82973787810599	-2.78440435117363	-4.33249007100598
cdc25C-R-V	CDC25C	-6.58145229141764	-6.09863959359971	-5.00885427093514	-7.06473866750853	-4.65492337868304	-5.73120295115674	-5.94004898939112	-4.86267265771176	-4.92001633995005	-3.77333817536436	-6.32139872334071	-5.24133322819433	-4.18111835130533	-6.87872929978011	-5.76460898835752	-3.42167565258248	-4.23199561080211	-3.99883526076664	-3.98191386524012	-3.76266107363904	-3.43313328896193	-8.11891459419897	-7.75541439721772	-5.11632881149600	-5.25920895803838	-3.66406463554120	-4.65907049161041	-5.30030586397366	-3.44371300905808	-4.64332106808547	-4.12360659667591	-5.67408221525232	-3.92350369167889	-7.42577051076627	-6.66362102135911	-3.77108784256887
Cdc2_pY15-R-C	CDK1	-4.83778985653109	-4.50919824966169	-5.23514912770819	-5.32070957762483	-4.51281016068988	-3.86225779201716	-4.83269544541066	-5.92620497287631	-5.47934455795365	-5.26085631134230	-4.49591021908298	-5.00094341130250	-7.52715282760369	-4.85809736453946	-3.49703138394484	-3.78447134847866	-5.11116937776151	-5.81083811926428	-5.03470418647124	-4.70151752130777	-3.86633136328496	-4.48458212325831	-5.98615795396057	-4.62039845088231	-4.30641187345029	-3.62037161873587	-4.75642966344668	-4.17199415936662	-4.76294328084815	-4.66348306211103	-4.34782245005657	-5.63571036018475	-5.83406789452402	-5.42758476903708	-4.31311662462538	-5.13926741931724
CDK1-R-C	CDC2	-4.98403862592272	-4.25237222988589	-3.77990227777331	-4.12094198430658	-5.39039200167433	-6.84319572524278	-4.50117875383563	-6.74094496853366	-4.56435525343212	-2.78530360299514	-3.32795970989938	-4.41646015199810	-5.39061595386920	-4.04673179457147	-2.96306553172755	-3.38974316953786	-4.93934633812773	-5.24619629942662	-4.11467658698008	-3.38689242999606	-2.77356795911736	-5.00522958165312	-6.08709082356770	-4.86331479915453	-4.46428736145654	-3.51014698101979	-5.33933383881366	-3.74992933898683	-4.76491375832543	-3.80038919642171	-3.30096879414211	-4.51428864098947	-4.64321156082546	-3.54534189755810	-4.53449804181330	-3.79991068485001
Chk1-M-C	CHEK1	-4.52202953187183	-3.69543603833809	-1.48490684030792	-4.32197344475217	-4.19481662403755	-4.51276153430877	-2.07769562795648	-4.70035943727043	-5.91573685693673	-1.33050925046115	-3.92689412775263	-3.90363973508257	-4.29179304974880	-4.44477795502191	-3.72302900946976	-3.28103584001145	-5.21833074097615	-5.91181187277363	-3.79929585762261	-3.79528313983009	-3.37300402981057	-4.98502293449402	-6.49734915811743	-6.23125513050576	-5.20724431069543	-3.45254312849549	-3.57183996026633	-4.75780910795288	-5.00809244731321	-3.92599273778030	-3.38174800907082	-4.34866216049538	-5.68955829440090	-8.10484357925733	-5.16061996588434	-4.72569070942571
Chk1_pS296-R-V	CHEK1	-4.70259945814578	-4.25264155546915	-4.01327098625973	-4.15262555443915	-5.01875577449262	-3.66101962464330	-5.07243312904987	-5.11321712942226	-4.73942992311178	-3.44894512845860	-4.54895320583237	-3.90911897578979	-4.81555954474763	-3.91535462752253	-5.86694851645961	-3.74604036301410	-5.37337083239583	-5.34652988529978	-4.98397605720993	-4.76353363509116	-3.17360687276311	-6.65574255356559	-4.33738638480398	-6.15452250215410	-3.83098245223890	-3.92540508643053	-3.43052610885582	-4.38794957245202	-6.87611125108729	-4.68160005004057	-6.28475318895867	-6.05125512106597	-5.12340184621394	-6.08005958489521	-4.07816601368363	-5.57647574176502
Chk2-M-V	CHEK2	-3.82381721897190	-4.01139984854334	-4.81156178573874	-4.17134717591894	-3.89617131833850	-3.51170731317396	-4.06048825282459	-6.50020907670273	-4.38786559559387	-7.37415816873187	-3.59931875379761	-5.18913310261989	-5.20326194926028	-4.72411277020340	-4.97334836595412	-4.22487424032500	-5.40011827204275	-5.44801596231631	-5.33316422725964	-4.64348845307423	-4.45401563194468	-5.43355183396870	-4.15301191367482	-4.64321900166140	-3.38625639201059	-4.80557211376391	-6.18374494034086	-4.69020297686060	-5.51056925834814	-4.43973426517120	-5.00017901437877	-5.16768306154377	-4.72869704963807	-5.75218662405052	-3.96808922046243	-4.73886546954928
Chk2_pT68-R-C	CHEK2	-3.50016276984463	-6.06742278596677	-5.70208346414881	-3.80652027021116	-4.65286794866458	-2.78506020635755	-4.40503773482009	-5.40975011305405	-4.74624066497487	-5.26471135606342	-3.12906161076606	-6.50620553071016	-4.05037514614159	-3.71561919694069	-4.81260258196946	-3.05560543450542	-4.57022394738192	-7.21048089874221	-4.90870969925943	-4.13715755188115	-2.53760331674873	-4.83692552812013	-3.43608043127134	-5.45424559537643	-3.38694309858482	-4.14278877593203	-5.17804169169995	-4.69284081131585	-4.24066968460008	-5.29177891404367	-4.16511554139735	-4.63153524772110	-6.79879313021946	-6.99940784919867	-3.40565011902875	-4.91308426423666
c-IAP2-R-C	BIRC3	-4.71212011917082	-5.36721518562262	-5.26068889042399	-5.14930207056957	-4.60228705969554	-4.11776529399267	-4.33110457009943	-4.68197653445664	-5.52439474523017	-6.82413014901193	-4.81899791112608	-3.71084852468399	-4.35485203186407	-5.03954432744790	-5.99554036997977	-3.73884464934158	-5.18224944271274	-5.02412122666936	-5.17420572710276	-4.31198821640081	-3.45900753294670	-4.75443516033534	-3.77997111723085	-5.96346728120811	-2.77229294643285	-3.96008318469236	-5.99066075695454	-2.89994340325528	-4.28111177524692	-5.87003867388054	-4.69733318684265	-4.55520449195298	-4.19737656719927	-4.98777624511016	-4.48936595270512	-4.74015676289628
c-Jun_pS73-R-V	JUN	-4.43154810919858	-5.24656628554976	-4.80618606916645	-5.59325837130455	-4.03544384823825	-5.44657642494904	-5.14709714738460	-4.92288767278066	-4.80602932797176	-4.22316111741369	-4.57116231821588	-3.70107235938668	-5.49836045474236	-4.97703054729022	-6.61493710502731	-4.09638014635525	-4.82593363629612	-5.88786032639465	-4.75833997662149	-4.83176923775491	-3.59499920443316	-7.63400896435817	-3.69161619503245	-7.06701338989338	-3.77065813602751	-2.98868433379939	-5.81318690378559	-3.89770146107646	-4.90432141724575	-4.70918300104351	-3.15472750907863	-4.23263183188621	-4.91168020707056	-7.75408931987699	-3.91652375002245	-4.36054650205996
c-Kit-R-V	KIT	-4.80645154630131	-3.91119716685117	-5.22667297516363	-3.64902710709175	-4.31447918139649	-3.81602584620530	-3.90956651074305	-4.76553682193926	-4.16761763952096	-5.78727078013797	-3.47519574417058	-5.18355278516821	-4.84313198362848	-3.74851081761671	-4.19257984131073	-3.68664562879522	-4.18866335593583	-5.16930915560082	-4.83508670485599	-4.35838779825616	-3.18522833607509	-5.84117986447156	-3.61804840727689	-7.44109213904749	-3.25077434270190	-4.39712913590845	-5.43527890368721	-3.76227713980920	-6.63335218585634	-5.00548160061864	-5.45191413586296	-5.05486338300388	-4.53500640270248	-6.27255391867940	-3.13403196192238	-4.62925073168958
Claudin-7-R-V	CLDN7	-3.63513648883840	-3.49706620568529	-3.10096685262193	-4.41149611955982	-1.74968082308709	-1.59458760205215	-2.91179883959354	-2.40047068695262	-5.18999309969721	-4.87188159824856	-5.34121480565165	-2.63671172762799	-2.57740771838941	-3.76098206746688	-3.67203940203960	-0.917558854565051	-2.80067054350663	-2.48030312552898	-4.82443838350021	-5.20888272067627	-4.86306938427102	-4.13179870981283	-3.24738337402570	-5.25892711842198	-3.73139163361098	-3.93677820519498	-3.03501134632910	-2.81832747764664	-2.88013586393763	-5.36943348823167	-3.52505865589632	-3.50859306871068	-3.17758298556269	-4.88118056010886	-4.17621814783758	-4.77615203093599
c-Myc-R-C	MYC	-4.79877184670960	-5.77861337110153	-4.75620565506810	-4.49004201356074	-4.58635515397375	-4.34456134033970	-4.96278515478682	-5.27581819664213	-5.80751791265768	-4.34892896000313	-5.73301846132311	-4.15894788926091	-4.49816046433255	-4.23142081573191	-5.09062082063009	-3.82727737210892	-5.03293782349989	-5.17333386569251	-5.21181376230768	-5.23129221109764	-3.88767790205698	-4.65509885538137	-6.36798717506289	-6.89299840366779	-5.30675990815724	-4.61846451451467	-4.40399588119487	-6.03651897187312	-4.59749932130035	-5.18442953456342	-4.63644843265207	-4.89131483854889	-5.67870514568195	-6.00884034999468	-5.28282826455467	-5.81785153055533
COG3-R-V	COG3	-5.21531068944933	-5.06525511964380	-5.43720831664272	-6.65100366447786	-4.54615906210011	-5.50927895955186	-5.31698175729599	-4.79588999769798	-4.80894339935217	-6.89607684847032	-5.70872664498963	-6.54025545268607	-4.17953003118582	-4.46041096750535	-6.19755596548210	-5.53323998159327	-4.54668093606622	-4.50569032592171	-8.26891916969231	-5.19651468942778	-4.92904315250646	-3.99999246913476	-4.63778659466445	-4.61348853778888	-5.60116143093847	-5.07685569792053	-4.95873863803105	-4.23344163093494	-5.66807364777800	-5.55658654936710	-4.72059060717486	-4.76764790227277	-4.41903770346044	-4.30155627734913	-5.85508851793740	-5.67260589897412
