Antibody	Genes	CTRL_0	PBS_1	PBS_4	PBS_8	PBS_24	PBS_48	EGF_1	EGF_4	EGF_8	EGF_24	EGF_48	HGF_1	HGF_4	HGF_8	HGF_24	HGF_48	OSM_1	OSM_4	OSM_8	OSM_24	OSM_48	IFNG_1	IFNG_4	IFNG_8	IFNG_24	IFNG_48	BMP2_1	BMP2_4	BMP2_8	BMP2_24	BMP2_48	TGFB_1	TGFB_4	TGFB_8	TGFB_24	TGFB_48
Slfn11-G-C	SLFN11	-5.61351459023649	-4.61701628222404	-3.65073635831596	-5.24716165007437	-4.17329117017419	-4.53263876365910	-6.20512906554379	-4.78665205809919	-5.56911875182662	-4.51456475797645	-3.96139270932089	-3.86051502314382	-5.55703540991747	-6.95408428877913	-6.30285220134530	-2.80388895242221	-5.23624331182847	-5.32886255374054	-8.62629374024341	-6.01703606024631	-6.36415770997775	-4.07227365623294	-5.52640862584668	-4.81486382586208	-6.12020974299557	-4.82052653423367	-4.51819619890602	-4.97422660185926	-4.52560610039138	-5.39658734264532	-5.45913801885148	-2.61928253229388	-4.39455261443171	-5.30356979916768	-5.07230428208788	-4.30892335365274
Smac-M-Q	DIABLO	-3.95682624897545	-4.88127765748741	-4.21020905019050	-4.18768208203939	-5.38341241232989	-3.39656973916045	-4.28929221462000	-4.08955370068619	-4.04976863950854	-6.02390035883754	-5.56430139084774	-4.27930745383928	-3.66165214681894	-3.99122622309767	-2.96301353352313	-3.36880147030064	-5.47163599769797	-4.00481123111058	-5.90313623363289	-4.74029494468553	-5.71522574136947	-3.65032718636334	-3.90165218754828	-3.84672371354345	-4.35639940030710	-5.13785987596707	-4.16168115179708	-4.09011491626620	-5.52996873859209	-4.56400272461887	-4.23451800356449	-3.96629056748409	-4.79180746154055	-4.67011097547703	-4.41300200277023	-3.89644533887249
Smad1-R-V	SMAD1	-6.20281716501337	-4.90446591985993	-4.06657145167127	-4.86712815547278	-4.65989015312714	-5.33263005684511	-5.45972484907988	-4.82782264953324	-5.59909318687779	-3.56150045712752	-4.75604050284514	-5.83540470609598	-6.11510126861624	-6.59219930003714	-6.68578034292294	-4.89826780645718	-5.36305255194392	-4.56220922853557	-6.30602403145307	-4.55245088845848	-7.10644811758530	-5.83590088016217	-5.58436526757442	-6.88211571315326	-4.42998610892119	-4.25751955198338	-6.31264796032055	-6.46189025761075	-5.61676397894327	-4.17228984952415	-5.10348106025510	-4.42507483750637	-5.18227746813478	-5.19009927563016	-5.16312591699361	-5.61315218425812
Smad3-R-V	SMAD3	-3.83986653788992	-4.05367847897315	-2.56195926334830	-3.47980527435350	-3.28456478142641	-2.87037171529085	-5.59681107365388	-3.96572490099437	-4.25074746917886	-3.64195396947146	-4.25256341630074	-4.31357376573185	-4.88538834129443	-4.16442069604259	-5.28964711074338	-3.43401931130995	-4.05394858549119	-5.11717223889356	-3.77338491367550	-5.19505898804393	-3.22497181107472	-4.17428138620932	-6.28415245340084	-5.36215528321756	-4.11058796644286	-3.11728287861856	-5.42887428778503	-4.90853679347801	-3.85831909900304	-6.72806610571508	-4.27573206021338	-4.04356391317991	-3.96729017162561	-4.35561538282548	-4.12014375869892	-5.03317054867748
Smad4-M-V	SMAD4	-5.93709403790247	-5.72318053835897	-6.85090991713797	-4.90002943542365	-8.62410967218184	-4.59983745794185	-4.70044749801388	-4.54092491020449	-7.05712077005791	-4.63300158787098	-3.86486296781967	-5.22981776503882	-4.31829469989058	-5.39463668829860	-4.74549100750887	-3.62454356064040	-4.79003433567947	-4.98019331657531	-6.19983153942121	-5.17027775161825	-4.81872404433957	-5.78374986301179	-4.51074838305165	-6.06087487212207	-5.12113933298113	-4.41274402734726	-4.77735260645771	-4.85686421460882	-5.87998422121489	-4.99233264097665	-4.85832116479544	-4.84861757557895	-4.68886962151958	-8.11076041105689	-4.69947321330167	-4.78229095259420
Snail-M-Q	SNAI1	-5.67993941851859	-5.26360475552231	-4.42138647393309	-4.84069766244903	-4.77182858487817	-3.80648051315880	-5.78363868685848	-6.36097461538563	-4.52617395862247	-5.46650225309038	-4.32696478794614	-6.20796452628420	-6.45947278866536	-5.29890586827479	-3.17572805561295	-4.36685164524786	-6.04255997209058	-5.56236288301522	-5.29727542722798	-3.99238118258508	-4.57431460703416	-4.82283419070105	-4.62245809280403	-6.29541515579206	-5.39284405536842	-5.35779904609063	-6.28013933982542	-7.38276481587407	-6.07507981926341	-6.14614606536686	-4.69541807869411	-6.14461459945628	-4.65237424351964	-5.83670804160910	-4.53558313585461	-5.20433430748849
SOD1-M-V	SOD1	-5.51158912054733	-3.77584167909439	-3.94406384031980	-6.26730083348251	-3.67101837205710	-4.47852557606004	-4.36953188586609	-4.84341065848186	-5.40718249730712	-5.76280758362518	-4.24713160228543	-4.32856139838349	-4.46076725428241	-4.21651840944824	-3.51175771460717	-5.55211582426014	-4.92314472348005	-4.62880241532843	-4.92954356587544	-5.03095935091125	-4.10307715378518	-4.35957778328468	-4.35506006194544	-4.60970900619513	-4.15336688858422	-3.33277611852267	-4.15286659455995	-4.81043773052065	-5.20722141284267	-5.80265488866189	-3.25725807531492	-4.63267626055911	-5.48803486721588	-5.14530883822470	-5.94956620257083	-6.30603502978552
SOD2-R-V	SOD2	-3.41763480550730	-3.65570125063192	-2.77171977569226	-3.61662938477615	-2.93569161311958	-0.938399708226960	-4.32424684638680	-4.13321398713403	-4.33528906075600	-4.91382625443207	-3.08719414916641	-3.60039779204308	-5.36639851385210	-4.53153373193650	-4.12870796649187	-3.67152324483516	-4.06995254708883	-5.88850721927362	-2.60231497915361	-3.34015528523111	-0.922101949655495	-3.61035414920463	-2.57909958207159	-2.73021455740060	-0.712391425492460	-0.668169617351024	-3.67878126546828	-2.96312356913377	-3.81337113304013	-4.72250849596856	-3.08199366596719	-5.24765669251053	-3.82690591651903	-3.32318861727748	-3.05751391334321	-3.40440213211552
Sox2-R-V	SOX2	-4.93921377353938	-4.95841546147334	-4.70077809599913	-4.27697363780951	-4.28620620750230	-4.39216870038531	-5.20220826230170	-4.67815386404759	-5.49248917118054	-4.37033187676632	-3.90235003729177	-5.19779850001894	-4.74383618507836	-6.44674880156085	-5.08923334774840	-3.87702490739101	-5.66790824732119	-4.40340597068026	-5.80250115479314	-4.32560033152827	-3.66109403827930	-4.01868861720534	-6.91280108160703	-5.50611297056016	-4.92126315772844	-3.83643791360362	-4.75007593474433	-4.41127909308186	-6.17739455587333	-4.99948605416431	-5.72684962040506	-6.38322809973771	-6.71216427047623	-7.01553155700770	-4.70448155683820	-4.74391380542300
Src-M-V	SRC	-4.78684415409317	-4.07057540339242	-4.83627253949234	-3.56256068277247	-3.29761277126636	-3.77708870202324	-4.96892130121435	-4.23151820366983	-5.74180360103217	-3.99724385954247	-5.15548202605375	-4.50487946541387	-4.97705957509662	-4.15889101606476	-2.24175512006595	-4.94765406336331	-3.72992883497861	-3.42937807574996	-4.64632517103932	-3.50340720162256	-3.46388567980858	-3.92084223443163	-5.57169422088790	-5.31460826199060	-3.69421002845590	-3.78721296327460	-4.63193420268448	-4.89839654541079	-5.39730575855104	-3.41869284086794	-3.81692795834620	-4.68087538170307	-3.80779891725930	-5.06315492518941	-3.11237937892811	-3.12664350908499
Src_pY416-R-V	SRC	-7.16284221672381	-6.15388932341915	-6.46154530522717	-5.22802720103007	-4.17486669865053	-4.79321320502244	-4.77821084519104	-4.94032880040082	-5.27489624726846	-4.40302128238380	-5.50166098842096	-6.10875576363667	-5.31182829874518	-4.81272019546991	-5.74522041459067	-4.54867582684923	-5.58462639015412	-6.67305280060990	-6.10040783897247	-3.49254216355681	-3.71012173522031	-5.93680925166940	-5.83033795756265	-4.67105800524598	-4.29402319122250	-3.99006100439946	-4.61963473157943	-4.71175119090313	-6.03166571071599	-5.13355857808777	-4.50124798809459	-4.78099791074127	-5.48351877292133	-5.73539559158102	-4.18508149276471	-4.73722883678830
Src_pY527-R-V	SRC	-4.51902498517476	-5.07037150248512	-7.01169794616494	-5.52388361495083	-3.48549810878970	-2.58048917962743	-5.04355217453038	-10.0686415980096	-5.16800983725053	-3.27180006248615	-3.69942126276776	-3.94172048115163	-5.32026850952626	-4.27545285504962	-2.72471604418606	-3.16615856766338	-4.50249216963604	-5.17709418433049	-5.79274510226096	-4.09867204094961	-2.60313423908869	-4.82838669751810	-7.00112534590889	-5.03886987893519	-4.69004619373702	-2.48054199020669	-5.87777298769657	-5.10554976127165	-5.33820658431062	-3.33223233708190	-2.46657664725798	-6.23840294335609	-4.59103611046273	-4.85553726197794	-3.55205688771359	-3.60955440155047
Stat3-R-C	STAT3	-5.46350737838550	-4.29136978723910	-4.73878190129151	-5.56186319196158	-3.16334623168637	-3.07062425597101	-4.19962495429049	-5.40620577332859	-5.37863862043653	-3.57663363510489	-1.92902202399784	-4.31603610116917	-5.61478588932117	-4.32008164176312	-2.59464128789694	-2.76464151106136	-4.61257754707761	-5.44438599734165	-4.15517644528987	-2.35778817997060	-1.88308389047244	-5.48846236493240	-3.92160449638912	-3.15113679254681	-2.78646782746205	-1.37304658972701	-4.64684684650885	-3.38653066481783	-5.73261660433825	-2.42398443215188	-3.20591520064474	-4.43750292055737	-5.35579672619800	-5.09320845457078	-2.73904335328452	-3.63178926783054
Stat3_pY705-R-V	STAT3	-5.30001281977981	-3.51031541454045	-3.14633833590335	-3.07267097912327	-3.97782049859278	-2.85783798445749	-4.97743902930431	-4.94175021182739	-5.61735713613086	-3.45374414083199	-2.67992229897278	-3.76109192685525	-5.02661946029762	-5.02478754397395	-4.00112546057906	-5.49925505210783	-3.82602398680727	-1.33257858828578	-1.85909094777166	-3.15293607565009	-3.16851269540731	-2.26288597493708	-3.06050582964500	-3.48925967547381	-0.813450530981286	-4.53218525015609	-3.86639410307378	-2.05874346878560	-4.53201107682411	-3.44568518310473	-4.20151774405011	-4.31995695009757	-6.29231238732700	-3.69287869091249	-3.30963573737693	-3.77203276761379
Stat5a-R-V	STAT5A	-5.80817820475429	-5.69134764176125	-5.01620614774493	-5.37111065962379	-3.00312615441664	-1.90800545644934	-4.66492064709272	-4.23199062515079	-4.56306000845125	-4.26064466448278	-4.52919262167923	-5.18528302753073	-4.10234679970528	-3.88168340407434	-3.36791533766785	-2.66452668267526	-3.93665456359710	-3.95355772364255	-4.42334496331467	-2.85911973417252	-2.40290241272175	-3.64407333993904	-4.04852717903792	-2.98846203559165	-3.84361389970200	-1.92453625154892	-3.93102814681856	-4.12682566868109	-3.77704322353305	-2.50158254935806	-2.42356115821263	-4.58174596444001	-4.13548041829063	-3.85378532855037	-3.37658045069660	-3.48801842562324
Stathmin-1-R-V	STMN1	-4.69146086987745	-5.42814263315333	-4.19129805337698	-4.46235140272958	-6.38503211684666	-3.07428093168648	-5.13400043613332	-5.60273110180641	-5.50915930685331	-4.16279426929675	-4.66590705712413	-4.43642302654178	-4.39275219508927	-4.92487002359378	-7.21734475136741	-4.40504593676405	-5.85015933470002	-5.11193859223866	-5.55463067059448	-5.53871037045649	-3.81821646269958	-4.62061258404560	-4.57495226332875	-5.96922212126845	-4.13908683364759	-7.31491462031512	-5.45714285649864	-4.61593124415561	-8.04160466278149	-5.54806059067909	-5.17282793448524	-4.66345521562353	-6.01352309990045	-5.68872689128833	-4.11602772761430	-9.37549395728397
Syk-M-V	SYK	-6.12753955574977	-8.02158783822181	-3.73308385345691	-4.73352885388239	-5.17767963733707	-3.68514877760173	-5.64012461928034	-6.04307323133579	-5.55068276785589	-5.30682959987701	-4.00102429659257	-4.93967017374258	-5.28173974319676	-5.85643232480875	-5.95008155217173	-3.60281603379400	-6.40585429211528	-5.35779729461601	-5.31233882317384	-5.26278678869617	-3.36056145737834	-4.27228465443407	-2.74723924938469	-5.53491493363022	-6.23877387463013	-4.85210522397425	-3.82983318099433	-5.36116866984470	-4.54994386859275	-5.46858845394486	-4.69194893960326	-4.80124392846237	-4.78822773342009	-4.60208211528167	-5.20504339280763	-4.48563683532334
Tau-M-C	MAPT	-3.08298671964782	-7.43379857778743	-4.43477518323859	-3.91564859698355	-4.08348391285056	-3.57004527213847	-4.80797531455907	-4.63775577379939	-3.84733836856630	-4.56279261505848	-4.01703333969773	-4.69748548541367	-3.61302287938356	-5.40697732296596	-4.08073805872755	-4.29372749303776	-5.39227215133759	-5.05839650611547	-3.10099998097460	-3.60182544298991	-6.43696390357222	-5.97237823392671	-5.90860085266751	-3.16730457143158	-5.40796003621920	-3.18420076275378	-4.36332556148006	-4.24794115406678	-4.76344331582333	-3.75760327715461	-3.41161032074773	-3.28537702641049	-4.56321118630868	-3.78702446637652	-5.30383020039785	-2.69305710576250
TAZ-R-V	WWTR1	-5.27572429938982	-4.63217158441893	-5.30588947616900	-5.43945910497948	-4.52978517053425	-4.63726530935757	-4.82315882866705	-5.38110933527154	-4.76222993932387	-4.02857418086059	-4.81800303151232	-4.67774423058942	-4.66574152680309	-4.18354080052407	-4.76022076412418	-3.43794386989692	-6.38710083705528	-5.04602869484856	-6.40292758406271	-3.91764187574333	-3.73260561656295	-7.14951859227828	-5.88887983444286	-3.98021054620628	-3.92384318097785	-3.46599883362413	-5.27182991067530	-6.09663195356638	-5.41812719600780	-4.25902390471462	-3.95007347985630	-5.65088494391787	-6.35528367549197	-4.08442506476264	-4.05599269561624	-3.84774173996242
TFAM-R-V	TFAM	-6.01841685908026	-7.74039331434536	-6.47920021834617	-7.00317046065692	-4.51875173761619	-4.04462328157837	-4.44369521443738	-4.92886261542355	-6.28600080547914	-8.66016120805862	-5.03217545774686	-6.05757392604403	-4.65719758513373	-4.88918461285193	-4.08331601845214	-4.53607660118364	-5.92621984240278	-5.38545149552638	-5.87464528003897	-5.19310948844306	-5.40662811845139	-5.19644973229397	-5.48574791321519	-5.76121539595946	-5.61168493898414	-4.42403017373427	-5.18721555816630	-6.45948084991117	-7.30716899989651	-5.70090257081611	-5.53959402960588	-4.98846460383285	-9.72733894607772	-4.47739070605958	-5.77635621364986	-6.68152208499400
TFRC-R-V	TFRC	-6.00944241663069	-5.83668592520251	-4.83443394391305	-4.91535087891659	-3.36784162613790	-3.34981474761949	-4.99885198995311	-5.41604884531146	-7.11160407835167	-3.48249050192649	-3.11710423429624	-4.98957328107119	-4.59911208335161	-5.16058182119770	-3.21785009906669	-0.985196815836761	-4.25369697830460	-4.62402054019119	-4.26835788500866	-3.16283972432437	-1.90741683101370	-3.92907910705055	-4.69441896151103	-3.83351135323512	-4.93277457582074	-5.51702714105502	-6.73403440460877	-4.33332839343183	-4.80608219471307	-3.08128364949050	-1.38141597166925	-4.44346932448080	-4.56689470470572	-5.47741676078465	-4.19469693529819	-2.11146706752067
TIGAR-R-V	C12ORF5	-4.76282864751136	-4.45441297445375	-6.29051723405842	-5.44511724364367	-6.46191423030573	-4.60605492332568	-4.68541775091495	-4.68093288174637	-5.16095924757556	-5.94616536278794	-4.07188395478169	-5.91793569837469	-5.14503919087269	-4.41305670921173	-4.42312908448837	-2.48974261117675	-5.17401570466596	-5.64376839295302	-4.30231494511120	-4.43251900058676	-3.71736613036168	-5.46244584476731	-4.59979974442605	-6.32263506465864	-3.89988655893387	-4.91036216077844	-5.84271736485935	-3.87861758322612	-5.20366175452651	-4.43623419343266	-5.37409222713031	-5.51318731956833	-4.52535786002017	-8.00335749922556	-4.61748671579516	-5.21456306562949
Transglutaminase-M-V	TGM1	-3.52103066788487	-4.41822747334439	-5.41470036407484	-5.60646508065261	-4.54454628100895	-4.10044201996384	-3.66943217671722	-5.87917470009603	-4.74408846127089	-5.10071145585659	-4.98833548351509	-5.48947043277393	-6.06679219707270	-5.15637079191688	-6.86769408696650	-1.23405172782957	-5.37230267853654	-4.53929858396754	-4.34669469481074	-4.89350339550598	-5.18022161490636	-5.40122471211671	-4.29849340633826	-6.98154968189809	-5.09886988424412	-4.45676249917352	-5.67140181255575	-5.29726735619529	-5.54790569056912	-5.85315342419155	-3.70015339265359	-5.56079954600975	-4.80840688581703	-6.25355809793189	-1.46967703634468	-1.25569362467099
TRIM25-R-C	TRIM25	-5.09842811786026	-3.72693942974758	-4.34154061813537	-4.51281623118731	-2.83109317822561	-2.10101192499124	-3.41171680648762	-3.80938616574354	-3.65432003221320	-2.98778319453565	-2.41946384664926	-4.07803730680272	-6.48492664880873	-3.31646808462228	-2.80997118849417	-2.61178976205361	-4.73591235022504	-4.29743506105572	-6.54314214658498	-3.67629784570679	-1.71304829696011	-6.53771585811219	-4.33980928979508	-2.94523845973866	-3.65622270856483	-1.60207697599777	-3.85915114817494	-3.42343460308793	-4.45376483759946	-2.82911269644384	-2.75143682582881	-5.59468526304850	-5.82505253524707	-5.39510699233738	-3.75400615289854	-3.41394080846121
TSC1-R-C	TSC1	-5.24693608599982	-4.85523126168479	-5.35335217113684	-4.34141125691737	-4.51280573833642	-4.20704116741449	-5.50387684993108	-5.34464422270007	-6.80447301056895	-6.30925871597520	-6.11560473563077	-6.04350506369757	-5.54110729120718	-5.94952248878576	-5.24419458657735	-3.29688883771599	-7.06576728512516	-7.63039844823685	-7.32736302608589	-4.35397773255618	-3.37421135452346	-7.82245413652028	-5.92734490619182	-4.56087209172571	-6.25648267091074	-3.12421188623566	-5.78518101393745	-6.23197647594974	-7.14692344867189	-4.31388383001542	-3.78320596875015	-5.75280237405652	-5.74620777870315	-5.66480645643385	-6.29995159712724	-3.13388146052350
TTF1-R-V	TTF1	-5.43993688044868	-6.51692397523182	-6.07967540331530	-6.28863876176468	-5.87472079228053	-3.66729718335055	-5.76254473547681	-7.36178888773810	-5.56214323898538	-4.21133571351647	-4.71468314292256	-5.39469851636207	-5.95961761400154	-6.92480563176782	-9.82009030460205	-1.78160352663840	-5.99585389852725	-6.87185573164878	-8.57393303957895	-5.75248548499258	-4.17126450597362	-8.44434437737900	-5.09300687222789	-5.68139900900063	-3.96740341286858	-5.76070609956700	-5.80910892407327	-8.89582608263893	-5.76292863627259	-4.83452741861489	-5.29262040829556	-5.22701618452337	-5.73043161615060	-5.70996166895131	-4.96073387192471	-4.33990444634271
Tuberin-R-V	TSC2	-4.28836983043643	-3.31421679727861	-3.68495713208364	-3.45757010016121	-4.29326480941897	-4.79837847484800	-4.16804775578101	-4.91053774015880	-4.02589096736149	-4.41024271810772	-4.26934315695787	-4.71273760810476	-4.26280963726650	-4.15400493128392	-3.83629160502425	-3.64694301695855	-6.70499025660301	-4.47244261411634	-5.30029729696877	-3.92998082845277	-2.81572987733028	-5.15984910022808	-4.70366950086021	-5.43138392554499	-3.81225989945519	-4.80323345676592	-5.21324801630809	-3.80817338639620	-5.79972003748616	-3.73685672610853	-3.96708458348254	-4.58068361614056	-4.63335952587545	-5.10779730835677	-3.83828284316773	-2.93738872440152
Tuberin_pT1462-R-V	TSC2	-6.17937445653169	-6.59249522542306	-4.19839074823797	-5.36414749685724	-5.21598099583322	-6.82192873847194	-4.46601819830537	-5.34216707663421	-5.21318561536139	-5.17196282857638	-5.43889895756908	-5.13911547552996	-5.20409590577068	-5.30935219230636	-5.44826043031823	-3.52346058523088	-5.77597625641912	-5.64944710890048	-5.29784797822822	-6.76025893315515	-5.00206316401450	-6.93657352030785	-5.26548861670638	-4.87418665026436	-4.16653448321867	-4.77894884252246	-5.21108046382610	-5.86335916358910	-5.59830188050860	-3.94251834389069	-4.80015836704977	-5.64230429280757	-5.74168490385745	-5.87446431259488	-4.26324768583925	-5.96842171554655
TUFM-R-V	TUFM	-4.77338907642886	-5.48087553219383	-5.46793445351159	-6.41905129154629	-3.36735067851172	-3.49457328647049	-5.41784545493112	-8.91593229479326	-5.10421254301756	-5.57492904170417	-4.01849496937677	-4.45009030432069	-4.62866137920615	-4.73953203922014	-4.95576289838905	-3.32749785992669	-6.40795255357972	-5.66888091717227	-6.71915881353602	-4.26533524343023	-3.14330878094892	-6.36508060848769	-5.30705938928349	-5.29232974595157	-6.11310988366844	-4.27521475355917	-7.30365617726438	-7.78458872126410	-5.70097560584611	-4.27409059515697	-4.63721767375405	-5.07521165825865	-6.01662409325369	-5.04589245347011	-4.51266564533133	-4.07623879963810
TWIST-M-C	TWIST1	-5.25344334496742	-5.27767529357953	-6.23682590799036	-5.24125637641116	-7.82122664518512	-5.33227254234380	-5.01169282106659	-5.53257236163142	-5.35791691277524	-5.53911724842864	-3.91869312720674	-4.07399747411817	-6.47393906533059	-5.61992482021762	-4.73389684188584	-3.69162993600067	-5.59711272802129	-5.90974153400209	-4.66195428822493	-4.12079284324402	-4.70570389843328	-6.99901969807146	-4.80658254556126	-5.12339108754338	-5.66837576417231	-4.69761230852765	-4.51699257722469	-4.77181590891535	-5.78792793051402	-4.39299315402969	-4.89206106758846	-5.07752703712463	-6.79009375242250	-4.68769301199801	-5.31334336795506	-4.41006196981470
Tyro3-R-V	TYRO3	-4.80850070976288	-4.67247677035573	-3.91153540862321	-4.13720780880200	-4.69481005923087	-4.22972753693487	-4.31566930896925	-4.73449529749085	-5.12657310341159	-4.88808126054302	-4.76718318302649	-4.41966145141205	-4.22941623329221	-5.44134504280671	-4.35710357209425	-4.36292423576698	-4.69302029317637	-4.19123444024152	-5.03561140133607	-4.40332639107887	-4.93768600371352	-5.31070529482738	-4.70325065629335	-4.62669435515408	-4.08768208835854	-4.01751387827559	-5.53126975689622	-4.55024592840422	-4.21486069145227	-5.53912184836780	-3.90195289271334	-4.13139426875668	-4.11899199007273	-4.64024864463361	-4.03498439679553	-4.80550876522605
